from,to,adj_p_value,log2fc,factor,factor_1,factor_2
GLDS-104,103733.0,0.000929767225367749,0.212848069319317,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,102436.0,0.0122304168126863,0.883498170705407,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,13854.0,0.0368583336668733,0.108833628311365,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66597.0,0.0449542122115496,0.272849000519476,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18245.0,0.0261034476855782,0.1181864362206,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,24053.0,7.72880193216092e-09,0.306485496781579,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,17318.0,0.000397715573705135,0.377061885136503,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,26563.0,0.0108615627453456,0.348984279286695,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,432486.0,0.0369136144919066,0.19427700813802,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,233552.0,0.0124881239690138,0.323810994120927,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,70757.0,0.016010951112828,0.823928132136201,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14473.0,0.0196533107402085,3.55417048797861,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,16667.0,2.22967160947803e-12,22.6403805715998,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,237422.0,2.84652719693582e-07,0.249869976602698,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66273.0,0.0010658962360739,0.195762955680722,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,100038882.0,0.0033143020521309,0.905162162219598,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,27403.0,0.0325901324115197,0.223430581078533,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,268882.0,0.0411012942186103,0.120986187725556,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,70810.0,0.0252132672127916,8.35142805975947,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,320799.0,2.15650430696474e-06,0.348394326274296,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,17878.0,0.000316559279649904,0.464263110224195,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,208076.0,8.8626014084888e-08,0.339090669859752,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,380660.0,4.28574940272727e-05,0.543968164616936,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,238130.0,1.13265985883994e-08,0.43022838155277,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,382384.0,4.4724703949655e-08,2.65321909935181,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,56323.0,1.29390551221017e-06,0.450252362153002,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,105355.0,0.0192533971290754,2.54323043254153,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,226409.0,0.0483504014420732,0.265756344119731,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,75423.0,0.0273998742954647,0.142488065963701,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,106042.0,0.0149234789176004,0.216891851408711,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67615.0,3.2855966858814804e-09,0.230626684762763,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,78816.0,0.0178842995083464,0.497365417397598,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,234699.0,0.0381816180429253,0.130419370366112,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,56412.0,0.0396203475425578,0.16227633145822,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,211134.0,2.3341180444717e-14,0.870827536335738,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,98766.0,6.63364995335179e-07,0.277153881454094,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,140795.0,9.21369041681036e-05,0.566353560886827,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,13197.0,8.72880897180398e-05,0.629357976597528,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,77371.0,8.85424651368237e-09,0.495271470288864,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14751.0,6.69748625925714e-06,0.229610138096052,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18166.0,1.73849421926882e-07,0.968027459023667,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12314.0,1.33850407065132e-15,0.490469695570375,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,216725.0,0.0014076953307107,0.330644397975578,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,210982.0,0.0027952947004319,0.392292419824508,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,68134.0,0.0277345213069218,0.197558483843247,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67484.0,5.80952487197367e-19,0.829581228899244,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,103534.0,0.000617330361537289,0.258939905616539,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,239528.0,3.4208535745346896e-11,0.297155677785055,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,30045.0,0.007551520280805,0.374503627002585,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,22417.0,1.7769905809130898e-42,1.73142990958572,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,214804.0,0.0209025239028158,0.328281098625281,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,622434.0,7.42956774664798e-07,0.80056619466486,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,77683.0,0.0054731240831244,0.224787500255058,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14370.0,0.0230631796739361,0.227444727725068,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,216021.0,0.0470154086039708,0.716466754900499,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66714.0,0.022440597465689,0.324489149893348,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,114615.0,0.0424007028458285,0.182388822938105,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,235442.0,0.0173576223737912,0.223092362610194,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,229933.0,0.0490870548498862,1.6844580206106,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66343.0,5.48175592802928e-06,0.346390924322075,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18854.0,0.0224304209872803,0.391619012337735,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,30878.0,0.039722977150152,0.560947535463426,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,268996.0,0.0036276576236821,0.18834987493259,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,70423.0,0.0126635861930522,0.3223874850377139,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,76905.0,0.0113434700968975,0.50084048393795,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,631797.0,0.0052269167972954,0.547896690354602,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,73251.0,1.16676541548577e-06,0.322402306075597,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,16764.0,0.0446265992110575,0.417217235570927,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,78514.0,0.0091290775358586,0.231927857196161,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,216011.0,0.000666874431723689,0.206456853217652,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,243780.0,0.0413591432608095,0.443617968102061,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,68118.0,0.0175484313819872,0.274671745534534,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,24063.0,2.70689675011663e-13,0.546179518957061,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,320191.0,0.000354927724862574,0.279595513531945,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,16425.0,0.007997096869528,0.65880697141515,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20842.0,0.000330136203962245,0.26178059728326,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67384.0,0.0016236239969962,0.304770829752573,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,60322.0,0.000359630342172603,0.664524730445407,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,68614.0,0.000275091775390585,0.368707789643358,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,76295.0,0.013492277839963,0.232507602937885,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,94220.0,0.0384838952501449,0.168417165001913,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,67016.0,0.0225927150141838,0.241344588386872,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,54375.0,0.04599051608453,0.317470272458624,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,21847.0,3.84022272889833e-07,1.02525772003551,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,75302.0,3.11932329491621e-06,0.224586721151033,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,353169.0,4.12609565774354e-05,0.390911823415933,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,72413.0,0.0264562400529864,1.70588317142864,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,241915.0,0.005402745919789,0.178665733836094,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12577.0,4.0925562104699504e-19,0.89987474638551,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,70882.0,0.0035636026703276,2.27518682353083,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11980.0,1.888833557157e-09,0.569726750573598,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,230793.0,0.0116613155183522,0.342332126221816,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,381350.0,0.0365419042642895,1.26468250504627,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66859.0,8.848848332171459e-11,1.01351240345354,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,19935.0,9.782074908538862e-09,0.409380635479221,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,52588.0,0.0233045243736501,0.222744299022809,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,243382.0,0.000419958724028965,0.580683542560784,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12876.0,0.001218742556768,0.174547553839829,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,51788.0,1.2890101640536198e-11,0.460764714975838,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,74251.0,2.92183272574735e-11,1.18140266895948,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,234311.0,0.0018419813362957,1.04338203273348,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20778.0,0.0103907240266566,0.352989766840978,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,106205.0,0.0160256006548939,0.279199556664257,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20621.0,0.0171898817515194,0.283723573667477,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,235599.0,1.4575694993720502e-19,1.59960834769879,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,75607.0,0.0035130926355874,0.275778183684725,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,223970.0,0.0111361330767663,1.75939499412841,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,329877.0,0.0006202115365912,0.231062372772894,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,231051.0,8.0354377605572e-07,0.262671326485454,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,107607.0,3.11512482692836e-07,0.405767550006725,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,57810.0,2.65192185782616e-06,0.262242716947211,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18131.0,0.0058508557698067,0.341486468654997,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,12523.0,0.0411286206638783,0.696608147660859,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,14869.0,0.0498705610399094,0.137346146202318,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,218203.0,0.0369285005658663,0.413534899245231,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18948.0,0.0013395206940854,1.13891983593359,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,109205.0,1.0504218887935699e-13,0.882933531907153,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20361.0,4.10599987094532e-06,0.47977243927349,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,320678.0,0.000325823538315075,0.344085525783638,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,227120.0,6.59337263298019e-16,0.76800978438659,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,69585.0,0.000715098841231246,0.175686816425608,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,246198.0,2.75357111836067e-06,0.280023454521966,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,56013.0,1.67100420716508e-05,0.762874079776402,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,78334.0,0.0130691304008511,0.202433275987032,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,102323.0,1.77594268103982e-06,0.224014744827227,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,66790.0,0.0045691551145226,0.364839004061982,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,16468.0,1.0836872368853e-05,0.385107687823693,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,23831.0,6.10850216990176e-06,0.700332825453901,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,19736.0,0.0044404263601671,0.23183684359362,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,320538.0,0.000173356995753058,0.244141612425481,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,83395.0,0.013874373900165,1.71070683489257,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,100038725.0,0.000141435154341296,0.664226262709098,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,215085.0,0.0086951999082596,0.520852586331116,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,235439.0,7.6029242400809e-06,0.250605249838708,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,83925.0,4.82005754534448e-08,0.313919678752781,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,218121.0,0.0086707863277656,0.460982089582368,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,101613.0,0.0383974811930532,2.34979836919797,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,277250.0,0.0205534014391624,0.131353733757369,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,20360.0,5.50023608475499e-23,0.753668380490553,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,18673.0,0.0020659402369171,0.114430875957747,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,11906.0,5.17157293608097e-05,0.309417839963131,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,319278.0,0.0109925745906086,0.570193286646854,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,140481.0,8.7169547261047e-08,0.291713396545564,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,215512.0,0.02318676086247,0.481515964464726,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,224860.0,4.58344008053843e-07,0.334845912745024,spaceflight_v_ground_control,spaceflight,ground_control
GLDS-104,353190.0,0.000130834235312889,0.331181888738954,spaceflight_v_ground_control,spaceflight,ground_control
